Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-05-31 00:00:00-04:00,36.289069344158754,36.68531416875603,36.265262720814356,36.486446380615234,42590000,0.0,0.0
2016-06-01 00:00:00-04:00,36.42743468981656,36.56034239737634,36.2355098608824,36.40858840942383,25072000,0.0,0.0
2016-06-02 00:00:00-04:00,36.32676263401709,36.35255188463385,35.91365410260733,36.222618103027344,26836000,0.0,0.0
2016-06-03 00:00:00-04:00,36.166573848053346,36.177482063951174,35.734619092673825,35.82289505004883,24526000,0.0,0.0
2016-06-06 00:00:00-04:00,35.95035450566174,35.95035450566174,35.43954871421295,35.53575897216797,31306000,0.0,0.0
2016-06-07 00:00:00-04:00,35.69891556695493,35.80504271583416,35.535753919797486,35.540714263916016,26724000,0.0,0.0
2016-06-08 00:00:00-04:00,35.90323672716388,36.13185900860756,35.7356104042657,36.11747741699219,31674000,0.0,0.0
2016-06-09 00:00:00-04:00,35.84918380873386,36.17996801873409,35.822698370129324,36.13235855102539,19778000,0.0,0.0
2016-06-10 00:00:00-04:00,35.680563352662155,35.9989485687495,35.52980068070066,35.677589416503906,24328000,0.0,0.0
2016-06-13 00:00:00-04:00,35.533777042481326,35.976640117951256,35.533777042481326,35.62552261352539,25178000,0.0,0.0
2016-06-14 00:00:00-04:00,35.53228398397018,35.829344650384634,35.36564896245043,35.621055603027344,26122000,0.0,0.0
2016-06-15 00:00:00-04:00,35.65725882706259,35.854635882022194,35.573447548750856,35.653289794921875,24290000,0.0,0.0
2016-06-16 00:00:00-04:00,35.45442343341532,35.540716779195485,34.8766662708212,35.22877883911133,39650000,0.0,0.0
2016-06-17 00:00:00-04:00,35.14397055805786,35.15240427828962,34.142295071097095,34.30436325073242,68048000,0.0,0.0
2016-06-20 00:00:00-04:00,34.65399528511547,34.837985848490376,34.38817984875492,34.40305709838867,41650000,0.0,0.0
2016-06-21 00:00:00-04:00,34.6356485323328,34.85237133931692,34.318750215341325,34.51365280151367,29312000,0.0,0.0
2016-06-22 00:00:00-04:00,34.66837399076694,34.75764126476761,34.371907358531836,34.589027404785156,23686000,0.0,0.0
2016-06-23 00:00:00-04:00,34.58852676932901,34.81169303038639,34.07027872851503,34.80772399902344,43428000,0.0,0.0
2016-06-24 00:00:00-04:00,33.48360192048007,34.18931019704619,33.398303675895654,33.486083984375,88980000,0.0,0.0
2016-06-27 00:00:00-04:00,33.27680035006406,33.34127347418124,32.89414252098004,33.14091491699219,52580000,0.0,0.0
2016-06-28 00:00:00-04:00,33.67205124134698,33.739494505291745,33.37598193398776,33.72511291503906,43476000,0.0,0.0
2016-06-29 00:00:00-04:00,33.87191952470573,34.09156328230063,33.793064801237826,33.92696762084961,38652000,0.0,0.0
2016-06-30 00:00:00-04:00,33.994410069421505,34.334123671116835,33.904151474239214,34.323211669921875,31954000,0.0,0.0
2016-07-01 00:00:00-04:00,34.328167712052284,34.747227855213765,34.32469433624039,34.675811767578125,26894000,0.0,0.0
2016-07-05 00:00:00-04:00,34.51959428737407,34.56323471613872,34.163516538887734,34.46454620361328,29252000,0.0,0.0
2016-07-06 00:00:00-04:00,34.2180689222676,34.79830425295011,34.17392905393849,34.60439682006836,28238000,0.0,0.0
2016-07-07 00:00:00-04:00,34.6197688543128,34.62572050964793,34.130537488678655,34.48487854003906,26084000,0.0,0.0
2016-07-08 00:00:00-04:00,34.69018668216149,34.99815927820202,34.538186791494425,34.99419403076172,31504000,0.0,0.0
2016-07-11 00:00:00-04:00,35.114217361188544,35.533773202368494,35.07404651730416,35.46335220336914,22236000,0.0,0.0
2016-07-12 00:00:00-04:00,35.66321270887087,35.852655495004505,35.504020079024336,35.73859405517578,26738000,0.0,0.0
2016-07-13 00:00:00-04:00,35.886372703493144,35.90521898265675,35.55062818876477,35.55707550048828,18718000,0.0,0.0
2016-07-14 00:00:00-04:00,35.78520493588427,35.816450184943506,35.609152448753505,35.753963470458984,19004000,0.0,0.0
2016-07-15 00:00:00-04:00,35.99101029392772,35.991505949899086,35.659980210459295,35.699405670166016,25586000,0.0,0.0
2016-07-18 00:00:00-04:00,35.841249543938055,36.506783212755956,35.76586820200205,36.39023971557617,25910000,0.0,0.0
2016-07-19 00:00:00-04:00,36.19732133317582,36.54943008333932,36.15318524425933,36.547943115234375,24550000,0.0,0.0
2016-07-20 00:00:00-04:00,36.566295581070854,36.80433913340199,36.55488792442403,36.75772476196289,25794000,0.0,0.0
2016-07-21 00:00:00-04:00,36.716565514672794,36.782521828574794,36.49195762905069,36.630767822265625,20526000,0.0,0.0
2016-07-22 00:00:00-04:00,36.790950505887665,36.85938888157612,36.528109004211096,36.8345947265625,25196000,0.0,0.0
2016-07-25 00:00:00-04:00,36.73193716858821,36.82814741943239,36.57472716691385,36.68730163574219,20648000,0.0,0.0
2016-07-26 00:00:00-04:00,36.65109569220663,36.782516428250894,36.41453912405371,36.6203498840332,23734000,0.0,0.0
2016-07-27 00:00:00-04:00,36.61340522855885,36.91988711864999,36.549923423764525,36.78648376464844,30250000,0.0,0.0
2016-07-28 00:00:00-04:00,37.04784161813428,37.12768386192479,36.663991953052914,36.99180221557617,70604000,0.0,0.0
2016-07-29 00:00:00-04:00,38.32088698025286,38.61050899736969,38.026304619493764,38.12648010253906,76830000,0.0,0.0
2016-08-01 00:00:00-04:00,37.744618934571434,38.70374361747339,37.744618934571434,38.32931900024414,54010000,0.0,0.0
2016-08-02 00:00:00-04:00,38.12152490469198,38.47611192329477,38.079867097329135,38.23955535888672,35690000,0.0,0.0
2016-08-03 00:00:00-04:00,38.04664000608194,38.345683287666304,38.02878503814585,38.34419631958008,25748000,0.0,0.0
2016-08-04 00:00:00-04:00,38.29658086655203,38.38832640476136,38.12672600424201,38.26633071899414,22806000,0.0,0.0
2016-08-05 00:00:00-04:00,38.37395031655197,38.83318129665586,38.30253801300439,38.79251480102539,36024000,0.0,0.0
2016-08-08 00:00:00-04:00,38.781602439434685,38.81284768671633,38.58774418202097,38.76970291137695,22158000,0.0,0.0
2016-08-09 00:00:00-04:00,38.736973863929826,39.12578009706574,38.71068895830901,38.8936882019043,26378000,0.0,0.0
2016-08-10 00:00:00-04:00,38.86839395090383,39.02024631657836,38.82019045415062,38.91451644897461,15728000,0.0,0.0
2016-08-11 00:00:00-04:00,38.93037792356433,39.165943147903825,38.82970300926719,38.92293930053711,19502000,0.0,0.0
2016-08-12 00:00:00-04:00,38.75680382196615,38.85078170554091,38.70225139723868,38.84210205078125,14810000,0.0,0.0
2016-08-15 00:00:00-04:00,38.86839364462219,39.0538711639094,38.68787646942803,38.803428649902344,18764000,0.0,0.0
2016-08-16 00:00:00-04:00,38.69729890309719,38.73102243342169,38.35729019609048,38.540584564208984,20560000,0.0,0.0
2016-08-17 00:00:00-04:00,38.549516408679494,38.722594975933056,38.36155680773828,38.67795944213867,18484000,0.0,0.0
2016-08-18 00:00:00-04:00,38.68291129009017,38.824252701820384,38.53363559898319,38.558433532714844,14388000,0.0,0.0
2016-08-19 00:00:00-04:00,38.43445140174456,38.53859591279714,38.34171454558111,38.45528030395508,17230000,0.0,0.0
2016-08-22 00:00:00-04:00,38.34865741652061,38.4116397789773,38.18896538300822,38.29310989379883,19028000,0.0,0.0
2016-08-23 00:00:00-04:00,38.45825618412714,38.50586564639144,38.27501102264558,38.289642333984375,18564000,0.0,0.0
2016-08-24 00:00:00-04:00,38.2152506555497,38.409653744245865,38.04118081322671,38.16863250732422,21440000,0.0,0.0
2016-08-25 00:00:00-04:00,38.03771297618828,38.280225000015946,37.8485161396257,38.15723419189453,18538000,0.0,0.0
2016-08-26 00:00:00-04:00,38.13689665684683,38.48801407271626,37.9806779921369,38.16367721557617,23334000,0.0,0.0
2016-08-29 00:00:00-04:00,38.124000396622215,38.433955649082414,38.01861485405905,38.29310989379883,16952000,0.0,0.0
2016-08-30 00:00:00-04:00,38.15326836496101,38.407978846333016,38.02978189040645,38.14136505126953,22600000,0.0,0.0
