Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_20,SMA_30,SMA_60,MACD,Bollinger_Upper,Bollinger_Lower,RSI_30,CCI_30,DX_30
2025-12-01 00:00:00-05:00,674.9667623359846,679.1230890446475,674.8971513739515,676.4185180664062,61201200,0.0,0.0,0.0,,,,0.0,,,,,0.0
2025-12-02 00:00:00-05:00,678.0591325179204,679.9483994968172,675.4838303983408,677.67138671875,62953800,0.0,0.0,0.0,,,,0.09994393807869528,,,100.0,,99.99999846098204
2025-12-03 00:00:00-05:00,676.7167950740063,681.0321891246488,675.8417725523884,680.0180053710938,57238500,0.0,0.0,0.0,,,,0.3643032813406535,,,100.0,,99.99999931986616
2025-12-04 00:00:00-05:00,681.4199577792665,681.4895687361658,677.4824173401821,680.51513671875,61970300,0.0,0.0,0.0,,,,0.6069280220987139,,,100.0,,99.99999943892509
2025-12-05 00:00:00-05:00,681.5890143183475,684.4925257185774,680.7040993957534,681.8078002929688,79241000,0.0,0.0,0.0,,,,0.8932205340594237,,,100.0,,99.9999997550898
2025-12-08 00:00:00-05:00,682.7027235077143,682.7524282821314,677.7111260885928,679.7594604492188,55231500,0.0,0.0,0.0,,,,0.9439443033697898,,,94.7073763017051,,25.388874132622973
2025-12-09 00:00:00-05:00,679.2821528162136,681.5094606319436,678.7253258622812,679.1727294921875,58310100,0.0,0.0,0.0,,,,0.9261231995236585,,,93.24500770206895,,25.38887413171152
2025-12-10 00:00:00-05:00,678.6955405173951,685.0692222502689,677.4526176554032,683.6771850585938,85671300,0.0,0.0,0.0,,,,1.2609364744625964,,,93.98289070862732,,49.41035641295135
2025-12-11 00:00:00-05:00,681.2609148661827,685.3476304583654,678.3076987410943,685.26806640625,86173700,0.0,0.0,0.0,,,,1.6357928347040342,,,94.21381708901575,,50.69467973222035
2025-12-12 00:00:00-05:00,684.2737056052856,684.9797075791527,675.3246617594549,677.9000244140625,113160300,0.0,0.0,0.0,,,,1.3230781678844323,,,79.58086749209707,,17.602274730997394
2025-12-15 00:00:00-05:00,681.8574988128718,681.8774049984522,675.4042533093998,676.8758544921875,90811000,0.0,0.0,0.0,,,,0.9812958207065776,,,77.84236044507603,,17.602274730129665
2025-12-16 00:00:00-05:00,675.3843754405706,677.2239376857725,671.1584377196804,675.0264282226562,122030600,0.0,0.0,0.0,,,,0.5548021902119444,,,74.79024467936259,,11.87455320102717
2025-12-17 00:00:00-05:00,676.0406154817738,676.5874893555698,667.3998140691156,667.5986938476562,110625200,0.0,0.0,0.0,,,,-0.3781935922577304,,,64.31342968953305,,28.326417180625768
2025-12-18 00:00:00-05:00,673.7635606688432,676.8857972779194,671.0788959983324,672.6399536132812,108650100,0.0,0.0,0.0,,,,-0.7027115192452129,,,67.5090334293568,,26.38917964366814
2025-12-19 00:00:00-05:00,674.747283458469,679.2350273728672,674.6275542880097,678.7363891601562,103599500,1.993,0.0,0.0,,,,-0.4626300050916825,,,70.78211651027797,,12.547559873534889
2025-12-22 00:00:00-05:00,682.0772531068674,683.4933686131409,678.7364013691785,682.96484375,69556700,0.0,0.0,0.0,,,,0.06805280097159994,,,72.75165075349416,,6.62740622063356
2025-12-23 00:00:00-05:00,682.0572680421344,686.325640311278,682.0074163952171,686.0863037109375,64840000,0.0,0.0,0.0,,,,0.7320597507430193,,,74.08564670871445,,16.4244585736572
2025-12-24 00:00:00-05:00,686.0763204450832,688.9484813838191,685.9267046355759,688.4996948242188,39445600,0.0,0.0,0.0,,,,1.4364717830964082,,,75.06213444288728,,24.057876851925542
2025-12-26 00:00:00-05:00,688.758988861415,689.7761694005526,687.392725060237,688.4298706054688,41613300,0.0,0.0,0.0,,,,1.9664214800758373,,,74.9775755198825,,26.256651220659638
2025-12-29 00:00:00-05:00,685.6674092439482,687.322922191004,684.2014421207446,685.9765625,62559500,0.0,0.0,0.0,680.2521453857422,,,2.1635093826283764,690.8734189492087,669.6308718222757,72.02832859209963,,13.185586732897598
2025-12-30 00:00:00-05:00,685.5777200962995,686.6846823672308,684.7100944386586,685.138916015625,47160700,0.0,0.0,0.0,680.6881652832031,,,2.226446801742213,691.3626400935884,670.0136904728179,71.04131604367039,,13.185586732810213
2025-12-31 00:00:00-05:00,685.2685588951464,685.4879304984822,679.8533550408816,680.062744140625,74144800,0.0,0.0,0.0,680.8077331542969,,,1.8454473446176962,691.3931275451897,670.2223387634041,65.4213028993783,,3.145094988661191
2026-01-02 00:00:00-05:00,683.842447277036,684.999261161205,677.9684744567207,681.309326171875,89377200,0.0,0.0,0.0,680.8722991943359,,,1.6253551987125547,691.4531635363473,670.2914348523245,66.10254461153566,,8.4483401871298
2026-01-05 00:00:00-05:00,684.6701449336617,687.5522884526621,684.5106074856512,685.846923828125,71927200,0.0,0.0,0.0,681.1388885498047,,,1.7963693681035693,691.9480728131828,670.3297042864267,68.4435836856541,,0.7209180646296115
2026-01-06 00:00:00-05:00,686.0563439630641,690.4344019511112,685.9067890249802,689.92578125,69273800,0.0,0.0,0.0,681.5447875976563,,,2.235262322299036,693.0471870338567,670.0423881614558,70.34787416358701,,7.0165071168084046
2026-01-07 00:00:00-05:00,690.3047811958188,692.0699799720542,687.4426026835383,687.701904296875,75588300,0.0,0.0,0.0,681.9419097900391,,,2.3762479588433507,693.7296664897879,670.1541530902903,68.0323130786923,,11.0289507311261
2026-01-08 00:00:00-05:00,686.9439569075789,688.7390423054183,685.6175622141362,687.632080078125,64019200,0.0,0.0,0.0,682.364877319336,,,2.4540570189268465,694.339850219671,670.3899044190009,67.95965648604408,,5.760868042914237
2026-01-09 00:00:00-05:00,688.7489932725086,693.4162394407576,687.3029303433501,692.1796264648438,80125500,0.0,0.0,0.0,682.7899993896484,,,2.8498193046116285,695.5397565350859,670.040242244211,70.11033338543542,,16.290808759683955
2026-01-12 00:00:00-05:00,688.7988836287034,694.1941832506386,688.7490319805348,693.2666625976562,63976000,0.0,0.0,0.0,683.1899291992188,,,3.214128031288624,696.743435160912,669.6364232375256,70.5983557495401,,17.869812912831282
2026-01-13 00:00:00-05:00,693.595779418591,694.194181802135,689.467040360938,691.8804931640625,78309700,0.0,0.0,0.0,683.8889526367187,682.6662455240886,,3.3523492380419384,697.7326924141693,670.0452128592682,69.1098376465512,136.48975153515872,17.8698129126194
2026-01-14 00:00:00-05:00,689.1180078469732,689.8360176539858,684.1714948792828,688.479736328125,94676700,0.0,0.0,0.0,684.4691467285156,683.0682861328125,,3.1511533505739635,698.0453846230733,670.8929088339579,65.59954840804147,67.19749839387345,3.6299905542161826
2026-01-15 00:00:00-05:00,692.678285342935,693.5558934557131,689.3673203481677,690.3546142578125,77862000,0.0,0.0,0.0,685.2355560302734,683.4910603841146,,3.1071735772841294,698.287829467308,672.1832825932388,66.56801765071089,110.62019637749387,11.40748982170616
2026-01-16 00:00:00-05:00,691.7707369284135,692.359156800422,688.22043529661,689.7761840820312,79289200,0.0,0.0,0.0,686.3444305419922,683.8163330078125,,2.9911645263276796,696.5443798783763,676.1444812056081,65.97522370200667,89.81191019460925,8.611794902417811
2026-01-20 00:00:00-05:00,679.6338820353151,682.9049778344743,674.7272992054969,675.7345581054688,111623300,0.0,0.0,0.0,686.4991607666016,683.6569803873698,,1.7460571916778918,695.8851858441122,677.1131356890909,53.9176753293181,-82.15175733428377,16.799087341799336
2026-01-21 00:00:00-05:00,677.7989248999835,686.8641332264262,676.2830453044572,683.5332641601562,127844500,0.0,0.0,0.0,686.7390045166015,683.7144958496094,,1.3727666610108145,695.5151490515553,677.9628599816477,58.29669616149409,-20.308963838622248,9.054483924481318
