timestamp,y_true,moef_prediction,weight_tech,weight_fund,weight_contra
2026-04-12T04:07:43.301624,0.5,0.49999999999999994,0.3333333333333341,0.33333333333333354,0.33333333333333226
2026-04-12T04:16:05.071867,0.5,0.48333333333329165,0.33333333333327103,0.33333333333331727,0.3333333333334116
2026-04-12T04:18:55.263004,0.0,0.1475005124974375,0.49999750001249993,4.9999750001249995e-06,0.49999750001249993
